"Disclaimer - The Data provided in the adjusted 52 week high and adjusted 52 week low columns  are adjusted for corporate actions (bonus, splits & rights).For actual (unadjusted) 52 week high & low prices, kindly refer bhavcopy."
"Effective for 16-Apr-2026"
"SYMBOL","SERIES","Adjusted_52_Week_High","52_Week_High_Date","Adjusted_52_Week_Low","52_Week_Low_DT"
"SILKY","SM","    171.00","07-JUL-2025","    103.00","29-JUL-2025"
"SILLYMONKS","EQ","     28.45","06-NOV-2025","     14.05","25-APR-2025"
"SILVER","EQ","    371.89","29-JAN-2026","     94.30","05-MAY-2025"
"SILVER1","EQ","     38.80","29-JAN-2026","      9.11","15-APR-2025"
"SILVER360","EQ","    358.00","29-JAN-2026","     93.01","12-MAY-2025"
"SILVERADD","EQ","    390.00","29-JAN-2026","     91.00","05-MAY-2025"
"SILVERAG","EQ","    380.00","29-JAN-2026","     91.72","05-MAY-2025"
"SILVERBEES","EQ","    360.00","29-JAN-2026","     90.47","05-MAY-2025"
"SILVERBETA","EQ","    379.66","29-JAN-2026","     91.51","05-MAY-2025"
"SILVERBND","EQ","    389.00","29-JAN-2026","    180.00","12-DEC-2025"
"SILVERCASE","EQ","     38.01","29-JAN-2026","      9.63","05-MAY-2025"
"SILVERIETF","EQ","    373.50","29-JAN-2026","     93.95","05-MAY-2025"
"SILVERINAV","EQ","-","-","-","-"
"SILVERLIN$","BE","-","-","-","-"
"SILVERO$","BE","-","-","-","-"
"SILVERPRL$","SM","-","-","-","-"
"SILVERTUC","EQ","    169.02","09-JAN-2026","     66.19","03-SEP-2025"
"SILVOAK$","EQ","-","-","-","-"
"SIMANDHAR$","BE","-","-","-","-"
"SIMBHALS","BZ","     20.15","16-JUN-2025","      6.53","30-MAR-2026"
"SIMMOND$","EQ","-","-","-","-"
"SIMPLEXINF","EQ","    342.45","21-APR-2025","    137.00","30-MAR-2026"
"SIMPLXMIL$","BE","-","-","-","-"
"SIMPLXREA$","EQ","-","-","-","-"
"SIMRAN$","EQ","-","-","-","-"
"SINCLAIR","EQ","    114.75","11-SEP-2025","     68.82","16-MAR-2026"
"SINDHUTRAD","EQ","     39.29","07-JUL-2025","     17.50","22-APR-2025"
"SINGERIND","EQ","     79.30","20-MAR-2026","     57.15","30-MAR-2026"
"SINNAR$","BE","-","-","-","-"
"SINTERCOM","EQ","    153.84","18-JUL-2025","     62.99","30-MAR-2026"
"SIPTL$","BE","-","-","-","-"
"SIRCA","EQ","    539.00","19-NOV-2025","    253.25","09-MAY-2025"
"SIROHIA$","ST","-","-","-","-"
"SIS","EQ","    401.85","31-JUL-2025","    257.05","23-MAR-2026"
"SISL$","ST","-","-","-","-"
"SITAENT$","EQ","-","-","-","-"
"SITINET","BZ","       .58","29-JUL-2025","       .28","01-APR-2026"
"SIYARAM$","SM","-","-","-","-"
"SIYSIL","EQ","    848.80","04-NOV-2025","    433.35","30-MAR-2026"
"SIZEMASTE$","BE","-","-","-","-"
"SJCORP$","BE","-","-","-","-"
"SJLOGISTIC","SM","    585.00","24-APR-2025","    225.35","30-MAR-2026"
"SJS","EQ","   1930.00","19-FEB-2026","    883.75","15-APR-2025"
"SJVN","EQ","    107.50","19-MAY-2025","     63.02","30-MAR-2026"
"SKCIL$","EQ","-","-","-","-"
"SKFINDIA","EQ","   5074.00","14-OCT-2025","   1404.00","30-MAR-2026"
"SKFINDUS","EQ","   2766.00","30-JAN-2026","   2005.00","30-MAR-2026"
"SKIEL$","ST","-","-","-","-"
"SKIFL$","ST","-","-","-","-"
"SKIPPER","EQ","    588.00","08-SEP-2025","    327.05","09-MAR-2026"
"SKL$","ST","-","-","-","-"
"SKM$","SM","-","-","-","-"
"SKMEGGPROD","EQ","    232.50","03-NOV-2025","     89.41","09-MAY-2025"
"SKP","SM","    253.95","15-MAY-2025","    137.00","30-MAR-2026"
"SKPMIL$","EQ","-","-","-","-"
"SKPSEC$","EQ","-","-","-","-"
"SKYBIOTEC$","BE","-","-","-","-"
"SKYGOLD","EQ","    424.00","15-APR-2026","    246.05","06-AUG-2025"
"SKYIND$","EQ","-","-","-","-"
"SKYLMILAR$","EQ","-","-","-","-"
"SLONE","SM","    371.45","27-OCT-2025","    161.00","27-MAR-2026"
"SMAADDINAV","EQ","-","-","-","-"
"SMACAPINAV","EQ","-","-","-","-"
"SMALL250","EQ","     18.89","20-JAN-2026","     14.16","23-MAR-2026"
"SMALLADD","EQ","     17.15","05-JAN-2026","     14.01","27-MAR-2026"
"SMALLCAP","EQ","     54.50","23-OCT-2025","     37.34","23-MAR-2026"
"SMARITIME$","SM","-","-","-","-"
"SMARTEN","SM","    157.95","25-JUL-2025","     42.00","30-MAR-2026"
"SMARTFIN$","EQ","-","-","-","-"
"SMARTLINK","EQ","    173.49","06-JUN-2025","    103.50","30-MAR-2026"
"SMARTWORKS","EQ","    619.00","04-NOV-2025","    361.50","30-MAR-2026"
"SMAUTO$","SM","-","-","-","-"
"SMCGLOBAL","EQ","     94.90","02-JAN-2026","     50.75","09-MAY-2025"
"SMEL$","ST","-","-","-","-"
"SMFIL$","EQ","-","-","-","-"
"SMGOLD$","EQ","-","-","-","-"
"SML$","BE","-","-","-","-"
"SML100CASE","EQ","     11.08","09-JAN-2026","      8.50","23-MAR-2026"
"SML100INAV","EQ","-","-","-","-"
"SMLMAH","EQ","   5348.00","18-FEB-2026","   1520.00","30-APR-2025"
"SMLT","EQ","    140.00","03-JUN-2025","     56.61","30-MAR-2026"
"SMRUTHIOR$","EQ","-","-","-","-"
"SMSPHARMA","EQ","    447.80","15-APR-2026","    205.00","15-APR-2025"
"SMTEL$","BE","-","-","-","-"
"SMVD","ST","     21.70","29-MAY-2025","      5.60","23-OCT-2025"
"SNEHAA","SM","    122.00","05-SEP-2025","     35.50","30-MAR-2026"
"SNIM$","BE","-","-","-","-"
"SNL$","EQ","-","-","-","-"
"SNOWMAN","EQ","     64.40","11-JUN-2025","     30.50","30-MAR-2026"
"SNXT30BEES","EQ","     42.50","24-FEB-2026","     36.83","30-MAR-2026"
"SNXT30INAV","EQ","-","-","-","-"
"SNXT50BETA","EQ","    102.25","17-SEP-2025","     77.87","01-APR-2026"
"SOBHA","EQ","   1732.50","22-JUL-2025","   1130.00","02-APR-2026"
"SOBME$","EQ","-","-","-","-"
"SOCL","SM","     68.80","30-DEC-2025","     23.65","01-APR-2026"
"SODHACAP$","SM","-","-","-","-"
"SOFCOM$","EQ","-","-","-","-"
"SOFTBPO$","BE","-","-","-","-"
"SOFTRAKV$","EQ","-","-","-","-"
"SOFTTECH","EQ","    421.00","22-APR-2025","    215.00","30-MAR-2026"
"SOLARA","EQ","    734.40","25-JUL-2025","    422.00","30-MAR-2026"
"SOLARINDS","EQ","  17820.00","30-JUN-2025","  11469.00","15-APR-2025"
"SOLARIUM$","SM","-","-","-","-"
"SOLARWORLD","EQ","    388.50","30-SEP-2025","    139.19","30-MAR-2026"
"SOLEX","EQ","   1985.00","21-NOV-2025","    769.85","16-APR-2025"
"SOLIDSTON$","EQ","-","-","-","-"
"SOLIMAC$","EQ","-","-","-","-"
"SOLVEX$","SM","-","-","-","-"
"SOMANYCERA","EQ","    624.00","10-JUN-2025","    332.00","10-MAR-2026"
"SOMATEX","BE","    161.25","06-NOV-2025","     39.01","15-APR-2025"
"SOMICONVEY","EQ","    207.02","15-APR-2025","     85.50","03-FEB-2026"
"SONACOMS","EQ","    591.20","15-APR-2026","    402.30","29-SEP-2025"
"SONAL$","EQ","-","-","-","-"
"SONALAD$","EQ","-","-","-","-"
"SONALIS$","SM","-","-","-","-"
"SONAMAC","SM","    108.90","24-APR-2025","     27.10","30-MAR-2026"
"SONAMLTD","EQ","     62.35","12-MAR-2026","     37.00","07-MAY-2025"
"SONATSOFTW","EQ","    464.20","02-MAY-2025","    207.15","30-MAR-2026"
"SONUINFRA","SM","    145.00","27-MAY-2025","     38.00","30-MAR-2026"
"SOTAC","SM","    152.35","01-JUL-2025","    100.00","16-JAN-2026"
"SOTL","EQ","    477.65","07-AUG-2025","    285.80","30-MAR-2026"
"SOURCEIND$","BE","-","-","-","-"
"SOURCENTR$","EQ","-","-","-","-"
"SOUTHBANK","EQ","     46.84","22-JAN-2026","     23.75","15-APR-2025"
"SOUTHERNI$","EQ","-","-","-","-"
"SOUTHMG$","EQ","-","-","-","-"
"SOUTHWEST","EQ","    255.00","13-APR-2026","    112.00","15-APR-2025"
"SOUTLAT$","EQ","-","-","-","-"
"SOVERDIA$","BE","-","-","-","-"
"SPACEINCU$","EQ","-","-","-","-"
"SPAL","EQ","    945.00","08-MAY-2025","    600.00","20-JAN-2026"
"SPANDANA","EQ","    331.71","22-APR-2025","    181.10","30-MAR-2026"
"SPARC","EQ","    204.40","02-JUN-2025","    108.00","23-MAR-2026"
"SPARKLEGR$","EQ","-","-","-","-"
"SPCAPIT$","EQ","-","-","-","-"
"SPCENET","EQ","     11.24","28-OCT-2025","      3.00","30-MAR-2026"
"SPCL","SM","    139.20","13-MAY-2025","     59.00","30-MAR-2026"
"SPCON","SM","    143.60","02-APR-2026","     99.00","18-MAR-2026"
"SPEB","SM","     60.00","08-DEC-2025","     46.55","01-JAN-2026"
"SPECFOOD$","EQ","-","-","-","-"
"SPECIALITY","EQ","    154.00","07-OCT-2025","     82.70","30-MAR-2026"
"SPECTRA$","BE","-","-","-","-"
"SPECTRUM","EQ","   1820.00","30-APR-2025","   1050.00","12-JAN-2026"
"SPECTSTM","SM","    148.40","16-APR-2025","     50.75","30-MAR-2026"
"SPENCERS","EQ","     71.99","24-APR-2025","     24.38","30-MAR-2026"
"SPENTA$","EQ","-","-","-","-"
"SPIC","EQ","    128.20","03-SEP-2025","     55.10","30-MAR-2026"
"SPICEISLI$","BE","-","-","-","-"
"SPICELOUN$","EQ","-","-","-","-"
"SPINAROO$","ST","-","-","-","-"
"SPL$","SM","-","-","-","-"
"SPLIL","EQ","     46.40","02-JUL-2025","     20.20","30-MAR-2026"
"SPLPETRO","EQ","    979.00","29-SEP-2025","    462.30","21-JAN-2026"
"SPML$","ST","-","-","-","-"
"SPMLINFRA","EQ","    323.40","01-AUG-2025","    151.01","30-MAR-2026"
"SPORTKING","EQ","    145.40","09-APR-2026","     78.17","21-JAN-2026"
"SPPPOLY","SM","     19.60","17-APR-2025","     10.30","01-APR-2026"
"SPRAYKING$","EQ","-","-","-","-"
"SPRL","SM","    199.40","27-OCT-2025","    101.65","24-FEB-2026"
"SPTRSHI$","EQ","-","-","-","-"
"SPUNWEB","SM","    173.55","16-SEP-2025","     80.00","27-MAR-2026"
"SPVGLOBAL$","BE","-","-","-","-"
"SRAMSET$","EQ","-","-","-","-"
"SRD","EQ","     91.00","02-SEP-2025","     38.09","30-MAR-2026"
"SRDAPRT$","BE","-","-","-","-"
"SRECR$","BE","-","-","-","-"
"SREEL","EQ","    262.00","20-MAY-2025","    165.25","30-MAR-2026"
"SRESTHA$","EQ","-","-","-","-"
"SRF","EQ","   3325.00","10-JUL-2025","   2355.00","06-APR-2026"
"SRGFFL$","SM","-","-","-","-"
"SRGHFL","EQ","    353.95","25-APR-2025","    224.40","24-MAR-2026"
"SRHHYPOLTD","EQ","    716.50","17-JUL-2025","    382.40","30-MAR-2026"
"SRICC$","EQ","-","-","-","-"
"SRIGEE$","SM","-","-","-","-"
"SRIKPRIND$","EQ","-","-","-","-"
"SRINACHA$","EQ","-","-","-","-"
"SRIVASAVI","SM","     79.00","19-MAY-2025","     39.00","30-JAN-2026"
"SRM","EQ","    649.95","17-NOV-2025","    298.35","09-MAY-2025"
"SRMCL$","EQ","-","-","-","-"
"SRMENERGY$","BE","-","-","-","-"
"SRSOLTD$","SM","-","-","-","-"
"SRTL","EQ","     73.36","04-MAR-2026","     40.00","30-MAR-2026"
"SRUSTEELS$","EQ","-","-","-","-"
"SSDL","EQ","    108.00","11-JUN-2025","     46.15","30-MAR-2026"
"SSEGL","SM","    580.00","10-NOV-2025","    283.00","30-MAR-2026"
"SSFL","SM","    216.00","08-MAY-2025","     86.00","30-JAN-2026"
"SSL$","SM","-","-","-","-"
"SSLEL$","EQ","-","-","-","-"
"SSMD$","ST","-","-","-","-"
"SSPDL$","BE","-","-","-","-"
"SSPNFIN$","SM","-","-","-","-"
"SSTL$","SM","-","-","-","-"
"SSWL","EQ","    280.00","01-JUL-2025","    169.00","30-MAR-2026"
"SSWRL$","EQ","-","-","-","-"
"STAL$","SM","-","-","-","-"
"STALLION","EQ","    359.15","17-OCT-2025","     53.39","09-MAY-2025"
"STANBIK$","SM","-","-","-","-"
"STANCAP$","EQ","-","-","-","-"
"STANLEY","EQ","    377.50","09-JUN-2025","    123.00","30-MAR-2026"
"STANROS$","EQ","-","-","-","-"
"STAR","EQ","   1025.00","03-NOV-2025","    613.20","15-APR-2025"
"STARCEMENT","EQ","    308.95","02-SEP-2025","    196.53","09-MAR-2026"
"STARCOM$","EQ","-","-","-","-"
"STARDELTA$","EQ","-","-","-","-"
"STARHEALTH","EQ","    534.00","17-NOV-2025","    348.30","07-MAY-2025"
"STARHFL$","EQ","-","-","-","-"
"STARIMAGI$","SM","-","-","-","-"
"STARLOG$","EQ","-","-","-","-"
"STARPAPER","EQ","    188.80","25-AUG-2025","    119.05","30-MAR-2026"
"STARSOURC$","BE","-","-","-","-"
"STARTECK","EQ","    355.80","08-AUG-2025","    215.10","30-MAR-2026"
"STCINDIA","EQ","    168.45","10-JUN-2025","     97.04","30-MAR-2026"
"STCORP$","EQ","-","-","-","-"
"STDBAT$","BE","-","-","-","-"
"STDSFAC$","EQ","-","-","-","-"
"STDSHOE$","BE","-","-","-","-"
"STEELCAS","EQ","    300.00","15-APR-2026","    164.21","07-MAY-2025"
"STEELCITY","EQ","    116.90","27-JUN-2025","     71.26","30-MAR-2026"
"STEELCO$","BE","-","-","-","-"
"STEELXIND","EQ","     11.55","30-JUL-2025","      7.00","30-MAR-2026"
"STEL","EQ","    633.30","04-DEC-2025","    375.00","15-APR-2025"
"STELLANT$","BE","-","-","-","-"
"STELLAR$","SM","-","-","-","-"
"STEP2COR$","EQ","-","-","-","-"
"STERPOW$","EQ","-","-","-","-"
"STERTOOLS","EQ","    393.45","11-JUN-2025","    155.00","30-MAR-2026"
"STHINPA$","EQ","-","-","-","-"
"STL$","EQ","-","-","-","-"
"STLNETWORK","EQ","     35.40","19-SEP-2025","     15.75","30-MAR-2026"
"STLSTRINF$","EQ","-","-","-","-"
"STLTECH","EQ","    254.91","15-APR-2026","     58.86","24-APR-2025"
"STML$","SM","-","-","-","-"
"STOVACQ$","EQ","-","-","-","-"
"STOVEKRAFT","EQ","    813.95","03-NOV-2025","    447.05","30-MAR-2026"
"STRGRENWO$","EQ","-","-","-","-"
"STRIDERS","SM","     70.00","06-MAR-2026","     54.20","12-MAR-2026"
"STUDDS","EQ","    600.00","18-NOV-2025","    441.05","06-APR-2026"
"STUDIOLSD","ST","     43.20","25-AUG-2025","      7.15","30-MAR-2026"
"STURDY$","BE","-","-","-","-"
"STYL","EQ","    437.45","30-SEP-2025","    209.11","30-MAR-2026"
"STYLAMIND","EQ","   2430.00","26-DEC-2025","   1522.70","09-MAY-2025"
"STYLEBAAZA","EQ","    392.00","03-OCT-2025","    229.95","23-MAR-2026"
"STYRENIX","EQ","   3498.00","11-JUN-2025","   1780.00","30-MAR-2026"
"SUBAHOTELS","SM","    200.00","23-OCT-2025","     97.65","30-MAR-2026"
"SUBAM$","SM","-","-","-","-"
"SUBEXLTD","EQ","     17.19","12-JUN-2025","      6.61","30-MAR-2026"
"SUBROS","EQ","   1213.70","29-SEP-2025","    558.10","09-MAY-2025"
"SUBSM$","EQ","-","-","-","-"
"SUCROSA$","EQ","-","-","-","-"
"SUDAI$","EQ","-","-","-","-"
"SUDARCOLOR","EQ","    620.85","17-JUL-2025","    268.25","30-MAR-2026"
"SUDARSCHEM","EQ","   1603.00","24-SEP-2025","    726.40","30-MAR-2026"
"SUDARSHAN$","SM","-","-","-","-"
"SUDEEPPHRM","EQ","    795.00","28-NOV-2025","    524.05","21-JAN-2026"
"SUDTIND-B$","EQ","-","-","-","-"
"SUGALDAM$","EQ","-","-","-","-"
"SUGSLLOYD$","SM","-","-","-","-"
"SUJALA$","EQ","-","-","-","-"
"SUKHJITS","EQ","    235.00","21-APR-2025","    137.30","30-MAR-2026"
"SULA","EQ","    335.90","11-JUN-2025","    138.60","30-MAR-2026"
"SULABEN$","EQ","-","-","-","-"
"SUMEDHA$","EQ","-","-","-","-"
"SUMEETINDS","EQ","     40.50","23-OCT-2025","     10.66","19-JUN-2025"
"SUMERUIND$","EQ","-","-","-","-"
"SUMICHEM","EQ","    665.00","04-AUG-2025","    362.60","30-MAR-2026"
"SUMIT","EQ","    117.00","23-APR-2025","     31.74","12-MAR-2026"
"SUMMITSEC","EQ","   2495.00","23-OCT-2025","   1312.00","30-MAR-2026"
"SUMUKA$","EQ","-","-","-","-"
"SUNCITYSY$","BE","-","-","-","-"
"SUNCLAY","EQ","   2538.10","29-MAY-2025","   1112.80","27-JAN-2026"
"SUNDARAM","EQ","      2.46","19-MAY-2025","      1.11","30-MAR-2026"
"SUNDARMFIN","EQ","   5642.00","04-MAR-2026","   4200.00","30-SEP-2025"
"SUNDRMBRAK","EQ","   1048.95","23-JUL-2025","    460.00","30-MAR-2026"
"SUNDRMFAST","EQ","   1080.00","07-JUL-2025","    730.10","02-APR-2026"
"SUNDROP","EQ","    960.15","02-JUN-2025","    556.00","30-MAR-2026"
"SUNFLAG","EQ","    322.00","03-JUL-2025","    192.15","30-MAR-2026"
"SUNGOLD$","BE","-","-","-","-"
"SUNILAGR$","EQ","-","-","-","-"
"SUNILTX$","BE","-","-","-","-"
"SUNITATOO$","ST","-","-","-","-"
"SUNLITE","SM","    415.50","16-JAN-2026","    108.55","16-APR-2025"
"SUNLOC$","EQ","-","-","-","-"
"SUNPHARMA","EQ","   1851.20","02-MAY-2025","   1548.00","26-SEP-2025"
"SUNRAJDI$","BE","-","-","-","-"
"SUNRAKSHA$","EQ","-","-","-","-"
"SUNREST","SM","     54.46","18-JUN-2025","     26.38","21-JAN-2026"
"SUNREST-RE","ST","      1.50","02-APR-2026","       .40","15-APR-2026"
"SUNRETAIL$","SM","-","-","-","-"
"SUNRINV$","BE","-","-","-","-"
"SUNSHIEL$","EQ","-","-","-","-"
"SUNSKY$","SM","-","-","-","-"
"SUNTECH","SM","    110.00","02-JUL-2025","     30.00","24-MAR-2026"
"SUNTECK","EQ","    478.75","09-JUN-2025","    270.75","30-MAR-2026"
"SUNTV","EQ","    691.40","15-APR-2025","    480.20","23-JAN-2026"
"SUPER$","EQ","-","-","-","-"
"SUPERHOUSE","EQ","    201.95","18-SEP-2025","    128.55","23-MAR-2026"
"SUPERIRON$","SM","-","-","-","-"
"SUPERSHAK$","SM","-","-","-","-"
"SUPERSPIN","EQ","     12.18","23-APR-2025","      3.79","30-MAR-2026"
"SUPHA$","BE","-","-","-","-"
"SUPRAJIT","EQ","    517.65","24-SEP-2025","    374.00","09-MAY-2025"
"SUPRAPFSL$","EQ","-","-","-","-"
"SUPRATRE$","EQ","-","-","-","-"
"SUPREME","EQ","    116.50","23-APR-2025","     43.20","30-MAR-2026"
"SUPREMEENG","BZ","      2.48","17-APR-2025","       .68","11-NOV-2025"
"SUPREMEIND","EQ","   4739.00","17-JUN-2025","   3182.00","11-DEC-2025"
"SUPREMEINF","BZ","    130.25","07-JUL-2025","     58.11","02-APR-2026"
"SUPREMEPWR","SM","    240.05","24-NOV-2025","    105.70","15-APR-2025"
"SUPRIYA","EQ","    832.40","04-NOV-2025","    545.50","24-MAR-2026"
"SUPTANERY$","EQ","-","-","-","-"
"SURAJ$","BE","-","-","-","-"
"SURAJEST","EQ","    398.70","06-JUN-2025","    171.30","30-MAR-2026"
"SURAJLTD","EQ","    439.95","26-MAY-2025","    205.00","30-MAR-2026"
"SURAKSHA","EQ","    352.50","25-JUN-2025","    224.10","30-MAR-2026"
"SURANASOL","EQ","     41.44","11-JUN-2025","     18.31","30-MAR-2026"
"SURANAT&P","EQ","     29.27","09-SEP-2025","     15.50","30-MAR-2026"
"SURANI","ST","    139.00","15-MAY-2025","     47.30","10-MAR-2026"
"SURATRAML$","EQ","-","-","-","-"
"SURBHIN$","BE","-","-","-","-"
"SURFI$","EQ","-","-","-","-"
"SURJIND$","EQ","-","-","-","-"
"SURYAAMBA$","EQ","-","-","-","-"
"SURYAINDI$","EQ","-","-","-","-"
"SURYALA$","EQ","-","-","-","-"
"SURYALAXMI","EQ","     82.40","04-JUL-2025","     43.00","30-MAR-2026"
"SURYAROSNI","EQ","    359.00","25-JUN-2025","    187.35","30-MAR-2026"
"SURYODAY","EQ","    161.48","01-OCT-2025","    111.00","09-MAY-2025"
"SURYVANSP$","BE","-","-","-","-"
"SUTLEJTEX","EQ","     51.70","14-JUL-2025","     24.00","30-MAR-2026"
"SUUMAYA$","ST","-","-","-","-"
"SUVEN","EQ","    299.99","15-JUL-2025","    120.12","02-MAY-2025"
"SUVIDHAA","EQ","      6.57","17-JUL-2025","      2.21","30-MAR-2026"
"SUYOG","EQ","    989.00","24-APR-2025","    526.50","01-FEB-2026"
"SUZLON","EQ","     74.30","30-MAY-2025","     38.19","09-MAR-2026"
"SVAINDIA$","BE","-","-","-","-"
"SVAMSOF$","BE","-","-","-","-"
"SVARTCORP$","EQ","-","-","-","-"
"SVGLOBAL$","EQ","-","-","-","-"
"SVJ$","SM","-","-","-","-"
"SVLL","EQ","    855.70","10-JUN-2025","    421.30","15-APR-2025"
"SVPGLOB","EQ","      6.89","28-NOV-2025","      2.18","30-MAR-2026"
"SVRL$","ST","-","-","-","-"
"SVS$","SM","-","-","-","-"
"SW1$","BE","-","-","-","-"
"SWADHATUR$","BE","-","-","-","-"
"SWADPOL$","EQ","-","-","-","-"
"SWAGTAM$","EQ","-","-","-","-"
"SWANAGRO$","SM","-","-","-","-"
"SWANCORP","EQ","    526.70","16-JUL-2025","    295.65","30-MAR-2026"
"SWANDEF","BE","   2489.00","16-MAR-2026","     99.79","15-APR-2025"
"SWARAJ","SM","    318.95","23-FEB-2026","    158.50","29-SEP-2025"
"SWARAJENG","EQ","   4720.00","16-JUL-2025","   3301.30","30-MAR-2026"
"SWARNSAR$","EQ","-","-","-","-"
"SWASTH$","SM","-","-","-","-"
"SWASTIK","SM","     50.95","29-APR-2025","     12.50","30-MAR-2026"
"SWASTIKA$","EQ","-","-","-","-"
"SWASTIKAA$","SM","-","-","-","-"
"SWASTIVI$","EQ","-","-","-","-"
"SWATIPRO$","EQ","-","-","-","-"
"SWELECTES","EQ","    977.00","10-OCT-2025","    483.10","30-MAR-2026"
"SWIGGY","EQ","    474.00","19-SEP-2025","    256.70","02-APR-2026"
"SWISSMLTR$","EQ","-","-","-","-"
"SWITCHTE$","BE","-","-","-","-"
"SWOJAS$","EQ","-","-","-","-"
"SWRNASE$","EQ","-","-","-","-"
"SWSOLAR","EQ","    348.90","12-JUN-2025","    148.00","30-MAR-2026"
"SYLPH$","BE","-","-","-","-"
"SYLVANPLY","SM","     95.00","25-JUN-2025","     40.00","30-MAR-2026"
"SYMPHONY","EQ","   1347.90","08-MAY-2025","    685.00","30-MAR-2026"
"SYNCOMF","EQ","     23.49","28-MAY-2025","     10.21","30-MAR-2026"
"SYNGENE","EQ","    754.85","23-APR-2025","    380.00","06-APR-2026"
"SYNOPTICS","SM","    116.00","21-APR-2025","     39.65","30-MAR-2026"
"SYRMA","EQ","    909.90","13-NOV-2025","    446.80","07-MAY-2025"
"SYSCHEM$","EQ","-","-","-","-"
"SYSTANGO","SM","    411.00","27-NOV-2025","    203.00","09-MAY-2025"
"SYSTEMATI$","SM","-","-","-","-"
"SYSTMTXC","EQ","    177.90","24-NOV-2025","     51.89","30-MAR-2026"
"SYTIXSE$","BE","-","-","-","-"
"TAALTECH$","EQ","-","-","-","-"
"TAC","SM","    899.65","04-NOV-2025","    352.00","02-MAR-2026"
"TACENT$","BE","-","-","-","-"
"TAGOLDINAV","EQ","-","-","-","-"
"TAHMARENT$","EQ","-","-","-","-"
"TAIIND$","EQ","-","-","-","-"
"TAINWALCHM","EQ","    274.99","22-JUL-2025","    155.00","12-DEC-2025"
"TAJGVK","EQ","    512.65","09-SEP-2025","    281.35","23-MAR-2026"
"TAKE","BE","     49.94","13-FEB-2026","      7.30","09-MAY-2025"
"TAKYON$","SM","-","-","-","-"
"TALBROAUTO","EQ","    326.00","25-SEP-2025","    219.90","24-MAR-2026"
"TALBROSEN$","EQ","-","-","-","-"
"TAMBOLIIN$","EQ","-","-","-","-"
"TANAA$","EQ","-","-","-","-"
"TANFACIND$","EQ","-","-","-","-"
"TANKUP","SM","    817.60","08-DEC-2025","    152.55","07-MAY-2025"
"TANLA","EQ","    766.00","19-SEP-2025","    365.90","30-MAR-2026"
"TANVI$","SM","-","-","-","-"
"TAPARIA$","BE","-","-","-","-"
"TAPIFRUIT","SM","    104.80","18-SEP-2025","     54.90","24-MAR-2026"
"TARACHAND","EQ","    103.67","14-OCT-2025","     53.00","30-MAR-2026"
"TARAI$","BE","-","-","-","-"
"TARAPUR","EQ","     39.99","17-NOV-2025","     21.50","01-SEP-2025"
"TARC","EQ","    206.10","16-JUL-2025","    109.10","30-MAR-2026"
"TARIL","EQ","    594.00","23-APR-2025","    224.05","02-FEB-2026"
"TARINI$","SM","-","-","-","-"
"TARMAT","BE","     73.90","27-FEB-2026","     45.10","09-MAY-2025"
"TARSONS","EQ","    458.00","27-MAY-2025","    164.45","30-MAR-2026"
"TASHIND$","BE","-","-","-","-"
"TASILVINAV","EQ","-","-","-","-"
"TASTYBITE","EQ","  11958.00","07-AUG-2025","   6430.00","23-MAR-2026"
"TATACAP","EQ","    367.30","20-JAN-2026","    300.15","02-APR-2026"
"TATACHEM","EQ","   1026.65","17-SEP-2025","    580.30","30-MAR-2026"
"TATACOMM","EQ","   2004.00","16-OCT-2025","   1322.50","02-APR-2026"
"TATACONSUM","EQ","   1220.90","07-JAN-2026","   1007.20","02-APR-2026"
"TATAELXSI","EQ","   6735.00","10-JUN-2025","   3966.20","30-MAR-2026"
"TATAGOLD","EQ","     17.70","29-JAN-2026","      8.00","29-JUL-2025"
"TATAINVEST","EQ","   1184.70","03-OCT-2025","    538.85","30-MAR-2026"
"TATAPOWER","EQ","    423.90","15-APR-2026","    342.50","27-JAN-2026"
"TATASTEEL","EQ","    216.45","25-FEB-2026","    133.70","17-APR-2025"
"TATATECH","EQ","    797.00","11-JUN-2025","    507.40","30-MAR-2026"
"TATIAGLOB$","EQ","-","-","-","-"
"TATSILV","EQ","     35.10","29-JAN-2026","      9.15","15-APR-2025"
"TATVA","EQ","   1610.00","18-NOV-2025","    672.00","05-MAY-2025"
"TAURIAN","SM","    425.00","06-OCT-2025","    192.00","17-MAR-2026"
"TBI","SM","    137.80","16-JUN-2025","     55.00","17-MAR-2026"
"TBOTEK","EQ","   1764.80","21-NOV-2025","   1000.50","28-APR-2025"
"TBZ","EQ","    232.65","22-APR-2025","    110.50","30-MAR-2026"
"TCC","EQ","    526.40","25-FEB-2026","    310.00","23-MAR-2026"
"TCFCFINQ$","EQ","-","-","-","-"
"TCI","EQ","   1289.00","18-JUL-2025","    881.20","23-MAR-2026"
"TCIEXP","EQ","    848.00","03-JUN-2025","    447.55","27-MAR-2026"
"TCIFINANCE","EQ","     38.46","09-JAN-2026","     10.00","15-DEC-2025"
"TCIIND$","EQ","-","-","-","-"
"TCL","SM","    137.00","23-OCT-2025","     74.05","30-MAR-2026"
"TCMLMTD$","EQ","-","-","-","-"
"TCPLPACK","EQ","   4460.00","27-MAY-2025","   2200.00","23-MAR-2026"
"TCS","EQ","   3630.50","12-MAY-2025","   2346.20","30-MAR-2026"
