"Disclaimer - The Data provided in the adjusted 52 week high and adjusted 52 week low columns  are adjusted for corporate actions (bonus, splits & rights).For actual (unadjusted) 52 week high & low prices, kindly refer bhavcopy."
"Effective for 19-Jan-2026"
"SYMBOL","SERIES","Adjusted_52_Week_High","52_Week_High_Date","Adjusted_52_Week_Low","52_Week_Low_DT"
"LCCINFOTEC","BE","      9.45","31-JAN-2025","      3.64","22-JUL-2025"
"LEMERITE","EQ","    537.85","12-DEC-2025","    280.00","07-APR-2025"
"LEMONTREE","EQ","    180.68","08-SEP-2025","    117.51","03-MAR-2025"
"LENSKART","EQ","    495.00","22-DEC-2025","    356.10","10-NOV-2025"
"LEXUS","EQ","     45.50","29-JAN-2025","     25.06","09-JAN-2026"
"LFIC","EQ","    250.50","12-JUN-2025","    150.00","16-JAN-2026"
"LGBBROSLTD","EQ","   1975.00","25-NOV-2025","   1081.00","09-APR-2025"
"LGEINDIA","EQ","   1749.00","14-OCT-2025","   1373.00","12-JAN-2026"
"LGHL","EQ","    399.58","24-SEP-2025","    192.75","09-APR-2025"
"LIBAS","EQ","     16.28","16-JAN-2025","     10.25","11-DEC-2025"
"LIBERTSHOE","EQ","    482.00","21-JAN-2025","    238.25","14-JAN-2026"
"LICHSGFIN","EQ","    646.50","18-JUL-2025","    483.70","03-MAR-2025"
"LICI","EQ","    980.00","30-JUN-2025","    715.30","03-MAR-2025"
"LICMFGOLD","EQ","  14500.00","14-JAN-2026","   7122.10","16-JAN-2025"
"LICN50INAV","EQ","-","-","-","-"
"LICNETFGSC","EQ","     30.05","14-JAN-2026","     26.63","20-JAN-2025"
"LICNETFN50","EQ","    295.00","15-DEC-2025","    239.65","08-APR-2025"
"LICNETFSEN","EQ","    989.00","14-MAY-2025","    783.28","03-MAR-2025"
"LICNETINAV","EQ","-","-","-","-"
"LICNFNHGP","EQ","    298.00","24-JAN-2025","    242.47","07-APR-2025"
"LICNFNINAV","EQ","-","-","-","-"
"LICNGSINAV","EQ","-","-","-","-"
"LICNMDINAV","EQ","-","-","-","-"
"LICNMID100","EQ","     67.50","01-SEP-2025","     46.03","03-MAR-2025"
"LIKHITHA","EQ","    352.70","16-JAN-2025","    166.96","12-JAN-2026"
"LINC","EQ","    160.74","26-MAY-2025","     95.11","07-APR-2025"
"LINCOLN","EQ","    815.70","20-JAN-2025","    464.40","15-DEC-2025"
"LINDEINDIA","EQ","   7870.00","28-MAY-2025","   5242.40","04-APR-2025"
"LIQADDINAV","EQ","-","-","-","-"
"LIQCASINAV","EQ","-","-","-","-"
"LIQGRBINAV","EQ","-","-","-","-"
"LIQGRWBEES","EQ","   1037.73","20-OCT-2025","   1001.14","25-JUL-2025"
"LIQSBIINAV","EQ","-","-","-","-"
"LIQSHRINAV","EQ","-","-","-","-"
"LIQUID","EQ","   1030.00","03-FEB-2025","    995.00","17-MAR-2025"
"LIQUID1","EQ","   1094.00","14-JAN-2026","   1006.15","07-APR-2025"
"LIQUIDADD","EQ","   1121.66","04-SEP-2025","   1052.08","06-AUG-2025"
"LIQUIDBEES","EQ","   1030.00","18-FEB-2025","    970.00","20-JUN-2025"
"LIQUIDBETF","EQ","   1207.50","04-JUN-2025","    989.99","11-MAR-2025"
"LIQUIDCASE","EQ","    113.08","05-AUG-2025","    102.00","25-AUG-2025"
"LIQUIDETF","EQ","   1002.00","16-JAN-2026","    980.55","07-APR-2025"
"LIQUIDIETF","EQ","   1029.99","27-MAY-2025","    969.99","11-DEC-2025"
"LIQUIDINAV","EQ","-","-","-","-"
"LIQUIDPLUS","EQ","   1240.88","29-MAY-2025","    994.83","04-APR-2025"
"LIQUIDSBI","EQ","   1029.99","16-JUL-2025","    999.00","21-OCT-2025"
"LIQUIDSHRI","EQ","   1095.15","15-APR-2025","   1033.35","16-JAN-2025"
"LIQUIEINAV","EQ","-","-","-","-"
"LLOYDS","SM","    125.75","22-MAY-2025","     61.20","12-JAN-2026"
"LLOYDSENGG","EQ","     84.27","10-JUL-2025","     44.54","07-APR-2025"
"LLOYDSENT","EQ","     88.44","04-JUL-2025","     34.20","17-MAR-2025"
"LLOYDSME","EQ","   1612.00","01-JUL-2025","    942.15","03-MAR-2025"
"LMW","EQ","  18250.00","14-MAY-2025","  13450.05","28-FEB-2025"
"LODHA","EQ","   1531.00","09-JUN-2025","   1035.15","17-MAR-2025"
"LOKESHMACH","EQ","    329.90","21-JAN-2025","    127.93","18-MAR-2025"
"LORDSCHLO","EQ","    241.99","23-JUL-2025","    122.60","17-MAR-2025"
"LOTUSDEV","EQ","    218.49","11-AUG-2025","    148.31","16-JAN-2026"
"LOTUSEYE","EQ","    139.20","03-SEP-2025","     54.99","03-MAR-2025"
"LOVABLE","EQ","    120.65","21-JAN-2025","     74.00","14-JAN-2026"
"LOWVOL","EQ","    219.10","07-JAN-2026","    179.33","04-MAR-2025"
"LOWVOL1","EQ","     22.90","01-DEC-2025","     18.16","05-MAR-2025"
"LOWVOLIETF","EQ","     24.01","06-JAN-2026","     19.03","07-APR-2025"
"LOYALTEX","EQ","    379.50","01-AUG-2025","    186.80","16-JAN-2026"
"LPDC","EQ","     10.16","12-JUN-2025","      6.10","24-NOV-2025"
"LRRPL","SM","     99.50","18-JUL-2025","     48.60","08-APR-2025"
"LT","EQ","   4195.00","05-JAN-2026","   2965.30","07-APR-2025"
"LTCASEINAV","EQ","-","-","-","-"
"LTF","EQ","    329.45","06-JAN-2026","    131.05","19-FEB-2025"
"LTFOODS","EQ","    518.55","17-JUL-2025","    288.25","07-APR-2025"
"LTGILTBEES","EQ","     30.13","08-DEC-2025","     26.65","31-JAN-2025"
"LTGILTCASE","EQ","     30.72","08-DEC-2025","     28.71","28-OCT-2025"
"LTGILTINAV","EQ","-","-","-","-"
"LTIM","EQ","   6380.00","05-DEC-2025","   3802.00","07-APR-2025"
"LTTS","EQ","   5645.00","06-FEB-2025","   3891.00","16-JAN-2026"
"LUMAXIND","EQ","   5878.00","05-JAN-2026","   1960.00","30-JAN-2025"
"LUMAXTECH","EQ","   1703.10","05-JAN-2026","    449.00","07-APR-2025"
"LUPIN","EQ","   2226.30","07-JAN-2026","   1795.20","07-APR-2025"
"LUXIND","EQ","   1839.95","20-JAN-2025","    935.00","16-JAN-2026"
"LXCHEM","EQ","    241.00","15-SEP-2025","    145.56","16-JAN-2026"
"LYKALABS","EQ","    164.00","20-JAN-2025","     72.20","09-DEC-2025"
"LYPSAGEMS","EQ","     10.93","03-JUN-2025","      4.57","22-DEC-2025"
"M&M","EQ","   3839.90","05-JAN-2026","   2425.00","07-APR-2025"
"M&MFIN","EQ","    412.20","23-DEC-2025","    231.02","07-APR-2025"
"MAANALU","BE","    184.74","18-DEC-2025","     75.51","28-MAR-2025"
"MACOBSTECH","SM","    246.95","12-NOV-2025","    150.60","26-MAR-2025"
"MACPOWER","EQ","   1432.45","16-JAN-2025","    601.20","18-MAR-2025"
"MADHAV","EQ","     54.45","21-JAN-2025","     37.62","17-MAR-2025"
"MADHAVBAUG","SM","    335.00","26-DEC-2025","     81.10","20-MAR-2025"
"MADHUCON","EQ","      9.53","24-JAN-2025","      5.64","28-MAR-2025"
"MADHUSUDAN","SM","    224.40","20-JAN-2025","    108.60","17-NOV-2025"
"MADRASFERT","EQ","    107.06","03-JUN-2025","     66.50","03-MAR-2025"
"MAFANG","EQ","    178.78","31-OCT-2025","    100.00","07-APR-2025"
"MAGADSUGAR","EQ","    821.00","13-MAY-2025","    440.05","03-MAR-2025"
"MAGNUM","EQ","     39.99","22-JAN-2025","     19.75","20-NOV-2025"
"MAGSON","SM","    166.10","23-APR-2025","     75.50","04-FEB-2025"
"MAHABANK","EQ","     67.74","14-JAN-2026","     42.00","07-APR-2025"
"MAHAPEXLTD","EQ","    147.92","03-FEB-2025","     69.05","09-DEC-2025"
"MAHASTEEL","BE","   1032.00","02-JAN-2026","    180.71","31-JAN-2025"
"MAHEPC","EQ","    185.12","20-AUG-2025","    107.55","13-MAR-2025"
"MAHESHWARI","EQ","     66.48","21-JAN-2025","     40.85","04-DEC-2025"
"MAHICKRA","SM","    180.00","16-SEP-2025","     95.20","27-MAR-2025"
"MAHKTECH","EQ","     35.59","06-OCT-2025","     17.56","07-APR-2025"
"MAHLIFE","EQ","    427.05","01-DEC-2025","    255.69","07-APR-2025"
"MAHLOG","EQ","    381.82","18-JUL-2025","    216.55","04-MAR-2025"
"MAHSCOOTER","EQ","  18538.00","15-SEP-2025","   8822.00","05-MAR-2025"
"MAHSEAMLES","EQ","    773.80","27-JUN-2025","    517.15","12-JAN-2026"
"MAITHANALL","EQ","   1264.00","30-JUN-2025","    835.25","07-APR-2025"
"MAITREYA","SM","    338.75","17-JAN-2025","    192.10","30-DEC-2025"
"MAKEINDIA","EQ","    160.24","21-NOV-2025","    119.50","07-APR-2025"
"MAKS","SM","     39.00","16-JAN-2025","     25.50","05-MAR-2025"
"MAL","SM","     80.20","21-JUL-2025","     26.25","28-MAR-2025"
"MALLCOM","EQ","   1520.00","21-OCT-2025","   1050.00","16-JAN-2026"
"MALUPAPER","EQ","     50.68","30-APR-2025","     31.21","03-MAR-2025"
"MAMATA","EQ","    552.95","16-JAN-2025","    311.55","07-APR-2025"
"MANAKALUCO","EQ","     59.36","16-JAN-2026","     17.81","28-MAR-2025"
"MANAKCOAT","EQ","    182.82","27-OCT-2025","     72.20","17-MAR-2025"
"MANAKSIA","EQ","     86.47","21-JAN-2025","     54.52","07-APR-2025"
"MANAKSTEEL","EQ","     77.78","23-DEC-2025","     43.05","27-MAR-2025"
"MANALIPETC","EQ","     81.10","18-JUL-2025","     49.93","09-MAY-2025"
"MANAPPURAM","EQ","    321.60","07-JAN-2026","    168.83","14-FEB-2025"
"MANAV","ST","     31.70","26-DEC-2025","     10.50","27-MAR-2025"
"MANBA","EQ","    165.70","21-JAN-2025","    119.00","03-MAR-2025"
"MANCREDIT","EQ","    215.75","18-JUN-2025","    145.00","07-APR-2025"
"MANDEEP","SM","     31.90","17-SEP-2025","     17.80","28-MAR-2025"
"MANGALAM","BE","    116.02","11-FEB-2025","     22.80","29-DEC-2025"
"MANGLMCEM","EQ","    957.75","16-JAN-2025","    665.00","07-APR-2025"
"MANINDS","EQ","    491.00","26-NOV-2025","    201.55","03-MAR-2025"
"MANINFRA","EQ","    238.88","17-JAN-2025","    114.25","16-JAN-2026"
"MANKIND","EQ","   2754.70","20-JAN-2025","   2090.00","17-DEC-2025"
"MANOMAY","BE","    259.88","28-NOV-2025","    146.00","03-MAR-2025"
"MANORAMA","EQ","   1760.00","28-JUL-2025","    740.50","04-MAR-2025"
"MANORG","EQ","    637.85","20-AUG-2025","    340.10","18-FEB-2025"
"MANUFGBEES","EQ","    160.69","15-DEC-2025","    142.50","29-AUG-2025"
"MANUGRAPH","EQ","     25.30","02-JUN-2025","     14.17","04-MAR-2025"
"MANYAVAR","EQ","   1211.95","16-JAN-2025","    522.60","16-JAN-2026"
"MAPMYINDIA","EQ","   2166.70","16-MAY-2025","   1464.40","16-JAN-2026"
"MARALOVER","EQ","     90.60","21-JAN-2025","     39.55","05-JAN-2026"
"MARATHON","EQ","    769.45","17-JUL-2025","    352.05","11-MAR-2025"
"MARC","SM","     74.40","24-DEC-2025","     40.75","12-JAN-2026"
"MARCO","SM","     61.20","16-JAN-2025","     33.10","27-MAR-2025"
"MARICO","EQ","    780.00","06-JAN-2026","    577.85","04-MAR-2025"
"MARINE","EQ","    258.00","04-NOV-2025","    138.90","04-MAR-2025"
"MARINETRAN","ST","     28.20","29-DEC-2025","     13.30","11-NOV-2025"
"MARKOLINES","EQ","    188.00","14-OCT-2025","    137.20","09-JAN-2026"
"MARKSANS","EQ","    276.40","10-FEB-2025","    162.00","07-OCT-2025"
"MARUTI","EQ","  17370.00","05-JAN-2026","  11059.45","07-APR-2025"
"MASFIN","EQ","    350.45","16-JUL-2025","    220.06","04-MAR-2025"
"MASKINVEST","BE","    246.09","17-OCT-2025","    124.93","16-JAN-2026"
"MASON","SM","    220.00","12-NOV-2025","     73.50","03-MAR-2025"
"MASPTOP50","EQ","     72.48","30-DEC-2025","     40.86","07-APR-2025"
"MASTEK","EQ","   2839.00","16-JAN-2025","   1887.00","07-APR-2025"
"MASTER","SM","    436.00","12-NOV-2025","    258.40","28-FEB-2025"
"MASTERTR","EQ","    174.40","28-MAY-2025","    100.50","18-NOV-2025"
"MATRIMONY","EQ","    657.45","16-JAN-2025","    475.00","05-DEC-2025"
"MAWANASUG","EQ","    111.50","11-JUN-2025","     78.32","08-DEC-2025"
"MAXESTATES","EQ","    595.00","20-JAN-2025","    341.10","17-MAR-2025"
"MAXHEALTH","EQ","   1314.30","04-JUL-2025","    940.05","04-MAR-2025"
"MAXIND","EQ","    253.68","21-JAN-2025","    159.43","17-MAR-2025"
"MAXPOSURE","SM","     97.45","16-JAN-2025","     38.50","14-JAN-2026"
"MAXVOLT","ST","    509.00","26-DEC-2025","    145.05","12-MAR-2025"
"MAYASHEEL","ST","     85.00","21-OCT-2025","     46.00","25-JUL-2025"
"MAYURUNIQ","EQ","    629.90","22-JUL-2025","    441.00","09-APR-2025"
"MAZDA","EQ","    428.88","16-JAN-2025","    200.00","12-JAN-2026"
"MAZDOCK","EQ","   3775.00","29-MAY-2025","   1918.05","19-FEB-2025"
"MBAPL","EQ","    469.70","21-OCT-2025","    240.00","07-APR-2025"
"MBEL","EQ","    535.90","10-NOV-2025","    332.65","16-JAN-2026"
"MBLINFRA","EQ","     65.01","21-JAN-2025","     26.36","08-JAN-2026"
"MCL","BE","     82.85","05-JAN-2026","     39.60","04-MAR-2025"
"MCLEODRUSS","EQ","     68.47","27-OCT-2025","     27.60","05-MAR-2025"
"MCLOUD","EQ","    105.42","17-JUL-2025","     23.00","16-JAN-2026"
"MCON","ST","    192.00","21-JAN-2025","     53.40","10-OCT-2025"
"MCX","EQ","   2499.00","16-JAN-2026","    881.63","11-MAR-2025"
"MD150CINAV","EQ","-","-","-","-"
"MDL","SM","    124.50","05-FEB-2025","     61.25","09-DEC-2025"
"MEDANTA","EQ","   1456.50","08-AUG-2025","    996.45","20-JAN-2025"
"MEDIASSIST","EQ","    618.00","20-JAN-2025","    415.25","07-APR-2025"
"MEDICAMEQ","EQ","    560.70","21-FEB-2025","    292.95","30-SEP-2025"
"MEDICO","EQ","     79.83","06-FEB-2025","     37.18","01-AUG-2025"
"MEDIORG","SM","     52.50","16-JAN-2025","     19.60","27-MAR-2025"
"MEDISTEP","SM","     53.00","18-AUG-2025","     22.30","06-NOV-2025"
"MEDPLUS","EQ","   1045.30","28-MAY-2025","    642.00","27-JAN-2025"
"MEESHO","EQ","    254.40","18-DEC-2025","    153.89","12-DEC-2025"
"MEGAFLEX","ST","    127.55","31-DEC-2025","     40.00","01-FEB-2025"
"MEGASOFT","BE","    231.00","04-NOV-2025","     49.06","28-MAR-2025"
"MEGASTAR","BE","    305.00","07-NOV-2025","    187.61","09-MAY-2025"
"MEGATHERM","SM","    380.00","06-JUN-2025","    197.55","12-JAN-2026"
"MEIL","EQ","    573.70","04-SEP-2025","    335.10","16-JAN-2026"
"MENONBE","EQ","    145.90","30-JUL-2025","     86.00","07-APR-2025"
"MEP","BZ","      3.34","23-JAN-2025","      1.14","08-APR-2025"
"METAL","EQ","     12.69","29-DEC-2025","      7.73","07-APR-2025"
"METALIETF","EQ","     12.08","16-JAN-2026","      7.35","07-APR-2025"
"METALIINAV","EQ","-","-","-","-"
"METROBRAND","EQ","   1345.00","03-FEB-2025","    990.05","27-MAR-2025"
"METROPOLIS","EQ","   2263.00","03-SEP-2025","   1315.00","07-APR-2025"
"MFML","EQ","     46.00","17-JAN-2025","     23.00","12-JAN-2026"
"MFSL","EQ","   1752.20","07-JAN-2026","    950.00","17-MAR-2025"
"MGBEESINAV","EQ","-","-","-","-"
"MGEL","EQ","     18.40","26-SEP-2025","     11.62","18-FEB-2025"
"MGL","EQ","   1586.90","04-JUL-2025","   1040.20","09-JAN-2026"
"MGSL","SM","    120.00","09-OCT-2025","     73.55","22-DEC-2025"
"MHHL","SM","     83.60","16-JAN-2025","     36.20","08-JAN-2026"
"MHLXMIRU","EQ","    270.68","10-JUN-2025","    192.02","16-JAN-2026"
"MHRIL","EQ","    382.00","24-JUL-2025","    259.00","07-APR-2025"
"MICEL","EQ","     84.00","01-FEB-2025","     38.32","16-JAN-2026"
"MICROPRO","SM","     32.00","01-FEB-2025","     17.85","25-NOV-2025"
"MID150","EQ","     25.49","03-JUN-2025","     17.98","07-APR-2025"
"MID150BEES","EQ","    239.29","06-JAN-2026","    179.00","03-MAR-2025"
"MID150CASE","EQ","     12.00","11-JUN-2025","      7.66","07-APR-2025"
"MID150INAV","EQ","-","-","-","-"
"MID15INAV","EQ","-","-","-","-"
"MIDADDINAV","EQ","-","-","-","-"
"MIDCAP","EQ","    183.48","27-NOV-2025","    134.98","03-MAR-2025"
"MIDCAPADD","EQ","     25.50","31-DEC-2025","     21.69","12-JAN-2026"
"MIDCAPBETA","EQ","    235.48","01-OCT-2025","    174.82","03-MAR-2025"
"MIDCAPETF","EQ","     23.61","08-JAN-2026","     16.00","07-APR-2025"
"MIDCAPIETF","EQ","     24.00","06-NOV-2025","     17.80","07-APR-2025"
"MIDHANI","EQ","    469.00","24-JUN-2025","    226.93","03-MAR-2025"
"MIDQ50ADD","EQ","    264.64","17-JUL-2025","    191.97","07-MAY-2025"
"MIDSELIETF","EQ","     20.00","11-NOV-2025","     13.86","07-APR-2025"
"MIDSMALL","EQ","     52.62","02-JUL-2025","     40.00","07-APR-2025"
"MIDWESTLTD","EQ","   1859.90","08-JAN-2026","   1048.50","28-OCT-2025"
"MIEL","SM","     43.30","21-JAN-2025","     16.80","12-JAN-2026"
"MILTON","SM","     40.25","16-JAN-2026","     24.85","24-NOV-2025"
"MINDACORP","EQ","    619.95","13-NOV-2025","    445.05","11-AUG-2025"
"MINDPOOL","SM","     83.90","17-JUL-2025","     49.00","19-JUN-2025"
"MINDSPACE","RR","    501.91","08-DEC-2025","    355.25","17-MAR-2025"
"MINDTECK","EQ","    307.68","20-OCT-2025","    145.00","07-APR-2025"
"MINFRAINAV","EQ","-","-","-","-"
"MIRCELECTR","EQ","     36.00","07-JAN-2026","     10.24","01-APR-2025"
"MIRZAINT","EQ","     44.64","04-FEB-2025","     25.03","07-APR-2025"
"MITCON","EQ","    113.98","17-JAN-2025","     59.00","14-JAN-2026"
"MITTAL","EQ","      2.50","05-FEB-2025","      1.00","14-JAN-2026"
"MKPL","EQ","      9.78","17-JUN-2025","      5.40","18-MAR-2025"
"MMEL","SM","     84.45","30-JUL-2025","     44.50","01-DEC-2025"
"MMFL","EQ","    472.00","17-JAN-2025","    288.10","21-OCT-2025"
"MMP","EQ","    325.85","20-JAN-2025","    218.00","11-MAR-2025"
"MMTC","EQ","     88.19","30-MAY-2025","     44.50","07-APR-2025"
"MNC","EQ","     32.40","09-JAN-2026","     24.52","07-APR-2025"
"MOALPHA50","EQ","     54.38","05-AUG-2025","     46.05","10-JUL-2025"
"MOALPHINAV","EQ","-","-","-","-"
"MOBIKWIK","EQ","    503.15","16-JAN-2025","    219.20","29-AUG-2025"
"MOCAPIINAV","EQ","-","-","-","-"
"MOCAPITAL","EQ","     51.13","03-JUN-2025","     29.20","13-MAR-2025"
"MODEFENCE","EQ","    102.00","24-JUN-2025","     55.21","03-MAR-2025"
"MODEFINAV","EQ","-","-","-","-"
"MODINATUR","EQ","    409.95","15-DEC-2025","    322.95","09-JAN-2026"
"MODIRUBBER","EQ","    167.50","26-DEC-2025","     90.00","07-APR-2025"
"MODIS","EQ","    409.00","14-NOV-2025","    287.20","14-JAN-2026"
"MODISONLTD","EQ","    197.45","21-JUL-2025","    112.00","07-APR-2025"
"MODTHREAD","EQ","     62.00","22-AUG-2025","     31.35","11-APR-2025"
"MOENERGY","EQ","     37.88","23-OCT-2025","     33.50","31-DEC-2025"
"MOENERINAV","EQ","-","-","-","-"
"MOGOLD","EQ","    141.40","14-JAN-2026","     96.30","21-AUG-2025"
"MOGOLDINAV","EQ","-","-","-","-"
"MOGSEC","EQ","     65.80","02-JUL-2025","     57.00","16-JAN-2025"
"MOGSECINAV","EQ","-","-","-","-"
"MOHEALTH","EQ","     47.57","31-JUL-2025","     37.93","03-MAR-2025"
"MOHITIND","EQ","     40.19","14-AUG-2025","     23.90","19-FEB-2025"
"MOIL","EQ","    405.60","10-JUN-2025","    274.05","07-APR-2025"
"MOINFRA","EQ","     63.80","30-OCT-2025","     56.28","29-AUG-2025"
"MOIPO","EQ","     53.00","21-NOV-2025","     43.67","12-JAN-2026"
"MOIPOINAV","EQ","-","-","-","-"
"MOKSH","EQ","     18.95","16-JAN-2025","     11.56","21-NOV-2025"
"MOL","EQ","    106.30","30-JUL-2025","     56.11","07-APR-2025"
"MOLDTECH","EQ","    221.00","16-OCT-2025","    109.95","17-MAR-2025"
"MOLDTKPAC","EQ","    892.90","30-JUL-2025","    410.00","07-APR-2025"
"MOLOWVINAV","EQ","-","-","-","-"
"MOLOWVOL","EQ","     39.97","09-JAN-2026","     33.05","07-APR-2025"
"MOM100","EQ","     66.59","05-DEC-2025","     50.30","03-MAR-2025"
"MOM100INAV","EQ","-","-","-","-"
"MOM30IETF","EQ","     33.61","26-JUN-2025","     25.00","07-APR-2025"
"MOM50","EQ","    279.33","01-JAN-2026","    218.00","07-APR-2025"
"MOM50INAV","EQ","-","-","-","-"
"MOME30INAV","EQ","-","-","-","-"
"MOME50INAV","EQ","-","-","-","-"
"MOMENTUM","EQ","     33.15","16-JUN-2025","     25.75","07-APR-2025"
"MOMENTUM30","EQ","     37.38","17-OCT-2025","     30.23","12-JAN-2026"
"MOMENTUM50","EQ","     56.90","01-JUL-2025","     42.40","17-MAR-2025"
"MOMGF","EQ","    182.16","22-SEP-2025","    139.07","05-AUG-2025"
"MOMGFINAV","EQ","-","-","-","-"
"MOMIDMTM","EQ","     66.73","21-NOV-2025","     59.48","01-SEP-2025"
"MOMNC","EQ","     31.65","05-JAN-2026","     29.32","09-DEC-2025"
"MOMNCINAV","EQ","-","-","-","-"
"MOMNTMINAV","EQ","-","-","-","-"
"MOMOMEINAV","EQ","-","-","-","-"
"MOMOMENTUM","EQ","     66.37","02-JUL-2025","     51.21","07-APR-2025"
"MON100","EQ","    258.80","08-OCT-2025","    159.30","07-APR-2025"
"MON100INAV","EQ","-","-","-","-"
"MON500INAV","EQ","-","-","-","-"
"MON50EQUAL","EQ","     34.85","05-JAN-2026","     29.78","09-MAY-2025"
"MONARCH","EQ","    483.90","20-JAN-2025","    293.50","12-JAN-2026"
"MONEXT50","EQ","     72.30","23-OCT-2025","     63.54","14-MAY-2025"
"MONEYBOXX","EQ","     91.50","20-OCT-2025","     53.90","07-JAN-2026"
"MONIFTY100","EQ","     27.97","28-OCT-2025","     25.85","11-NOV-2025"
"MONIFTY500","EQ","     24.71","01-SEP-2025","     19.50","07-APR-2025"
"MONOLITH","SM","    607.40","21-NOV-2025","    219.45","23-JUN-2025"
"MONOPHARMA","SM","     33.50","16-JAN-2025","     12.55","13-JAN-2026"
"MONQ50","EQ","    104.31","08-OCT-2025","     61.31","07-APR-2025"
"MONQ50INAV","EQ","-","-","-","-"
"MONT50INAV","EQ","-","-","-","-"
"MONTECARLO","EQ","    860.95","20-NOV-2025","    518.05","01-APR-2025"
"MOPSE","EQ","    108.00","06-OCT-2025","     92.55","29-AUG-2025"
"MOPSEINAV","EQ","-","-","-","-"
"MOQLTYINAV","EQ","-","-","-","-"
"MOQUALITY","EQ","    202.28","22-DEC-2025","    162.15","07-APR-2025"
"MOREALINAV","EQ","-","-","-","-"
"MOREALTY","EQ","    107.02","09-JUN-2025","     77.00","07-APR-2025"
"MOREPENLAB","EQ","     71.32","21-JAN-2025","     37.50","16-JAN-2026"
"MOS","SM","     32.10","21-JAN-2025","     19.08","30-SEP-2025"
"MOS250INAV","EQ","-","-","-","-"
"MOSCHIP","EQ","    288.45","08-OCT-2025","    129.98","07-APR-2025"
"MOSERVICE","EQ","     35.37","01-DEC-2025","     33.09","12-JAN-2026"
"MOSERVINAV","EQ","-","-","-","-"
"MOSILVER","EQ","    279.28","16-JAN-2026","    112.32","20-AUG-2025"
"MOSILVINAV","EQ","-","-","-","-"
"MOSMALL250","EQ","     18.25","17-JUL-2025","     13.22","07-APR-2025"
"MOTHERSON","EQ","    124.71","02-JAN-2026","     71.50","07-APR-2025"
"MOTILALOFS","EQ","   1097.10","28-OCT-2025","    513.00","07-APR-2025"
"MOTISONS","EQ","     26.15","21-JAN-2025","     12.82","14-JAN-2026"
"MOTOGENFIN","EQ","     33.70","07-FEB-2025","     22.01","06-JAN-2026"
"MOTOUR","EQ","     97.20","17-JUL-2025","     79.95","12-JAN-2026"
"MOTOURINAV","EQ","-","-","-","-"
"MOVALUE","EQ","    120.58","05-JAN-2026","     85.91","04-MAR-2025"
"MOVALUINAV","EQ","-","-","-","-"
"MOXSH","ST","    101.15","22-DEC-2025","     25.50","28-MAR-2025"
"MOY100INAV","EQ","-","-","-","-"
"MPEL","SM","    153.90","06-OCT-2025","     76.00","13-JAN-2026"
"MPHASIS","EQ","   3078.40","24-JAN-2025","   2044.55","07-APR-2025"
"MPSLTD","EQ","   3079.00","24-MAR-2025","   1782.60","09-JAN-2026"
"MPTODAY","SM","     56.80","08-JUL-2025","     25.20","02-APR-2025"
"MRF","EQ"," 163600.00","24-OCT-2025"," 102124.05","05-MAR-2025"
"MRIL","SM","     82.00","04-NOV-2025","     49.15","31-DEC-2025"
"MRPL","EQ","    185.00","17-NOV-2025","     98.92","03-MAR-2025"
"MSCIADD","EQ","     33.82","01-DEC-2025","     30.06","12-JAN-2026"
"MSCIADINAV","EQ","-","-","-","-"
"MSCIINDIA","EQ","     32.14","04-NOV-2025","     25.60","07-APR-2025"
"MSCIININAV","EQ","-","-","-","-"
"MSPL","EQ","     41.00","16-SEP-2025","     21.60","04-MAR-2025"
"MSTCLTD","EQ","    643.35","21-JAN-2025","    411.10","03-MAR-2025"
"MSUMI","EQ","     53.59","06-JAN-2026","     30.72","28-FEB-2025"
"MTARTECH","EQ","   2809.00","16-JAN-2026","   1155.60","07-APR-2025"
"MTEDUCARE","BE","      2.55","29-JUL-2025","      1.53","13-JAN-2026"
"MTNL","EQ","     58.20","25-JUN-2025","     33.12","12-JAN-2026"
"MUFIN","EQ","    126.34","04-NOV-2025","     63.11","07-APR-2025"
"MUFTI","EQ","    189.00","02-JUN-2025","     91.32","09-DEC-2025"
"MUKANDLTD","EQ","    162.00","24-JUL-2025","     84.40","07-APR-2025"
"MUKKA","EQ","     41.00","01-FEB-2025","     21.92","16-JAN-2026"
"MUKTAARTS","EQ","     93.12","31-JAN-2025","     57.10","22-DEC-2025"
"MULTICAP","EQ","     17.03","29-OCT-2025","     13.43","03-MAR-2025"
"MUNISH","SM","    143.00","23-OCT-2025","     92.10","16-JAN-2026"
"MUNJALAU","EQ","    114.55","30-SEP-2025","     60.52","07-APR-2025"
"MUNJALSHOW","EQ","    164.00","20-JAN-2025","    104.20","07-APR-2025"
"MURUDCERA","EQ","     48.50","11-JUN-2025","     29.92","07-APR-2025"
"MUTHOOTCAP","EQ","    366.30","16-JUL-2025","    234.01","07-APR-2025"
"MUTHOOTFIN","EQ","   3995.00","06-JAN-2026","   1965.00","11-APR-2025"
"MUTHOOTMF","EQ","    199.39","27-NOV-2025","    119.25","18-MAR-2025"
"MVGJL","EQ","    298.20","16-JAN-2025","    173.00","12-JAN-2026"
"MVKAGRO","SM","    819.00","08-DEC-2025","     32.05","19-FEB-2025"
"MWL","EQ","    286.50","26-DEC-2025","    132.00","28-FEB-2025"
"MYMUDRA","SM","    119.10","15-SEP-2025","     51.60","28-MAR-2025"
