SYMBOL,SERIES,Adjusted_52_Week_High,52WH_Date,Adjusted_52_Week_Low,52WL_Date
KALYANKJIL,EQ,    617.70,24-JUL-2025,    399.40,11-MAR-2025
KAMATHOTEL,EQ,    353.60,18-MAR-2025,    197.15,13-JAN-2025
KAMDHENU,EQ,     47.50,17-JAN-2025,     21.70,18-DEC-2025
KAMOPAINTS,EQ,     17.80,15-JAN-2025,      5.91,15-DEC-2025
KANANIIND,EQ,      2.74,21-JAN-2025,      1.42,12-DEC-2025
KANORICHEM,EQ,    117.24,21-JAN-2025,     69.50,08-DEC-2025
KANPRPLA,EQ,    249.50,02-JUN-2025,    104.50,07-APR-2025
KANSAINER,EQ,    271.18,22-APR-2025,    218.20,04-MAR-2025
KAPSTON,EQ,    356.75,19-NOV-2025,    190.00,07-APR-2025
KARMAENG,EQ,     86.93,13-JUN-2025,     44.91,03-MAR-2025
KARURVYSYA,EQ,    280.45,06-JAN-2026,    154.63,13-MAR-2025
KAUSHALYA,EQ,   1841.90,04-SEP-2025,    787.80,03-MAR-2025
KAVDEFENCE,EQ,    162.87,01-OCT-2025,     41.14,18-MAR-2025
KAYA,EQ,    487.90,23-SEP-2025,    204.43,07-APR-2025
KAYNES,EQ,   7705.00,07-OCT-2025,   3548.20,12-JAN-2026
KCP,EQ,    230.00,28-MAY-2025,    163.11,12-JAN-2026
KCPSUGIND,EQ,     48.49,20-JAN-2025,     24.01,12-JAN-2026
KDDL,EQ,   3351.00,26-MAR-2025,   2050.00,18-FEB-2025
KEC,EQ,    998.85,16-JAN-2025,    627.45,07-APR-2025
KECL,EQ,    182.00,21-JAN-2025,     90.00,13-JAN-2026
KEEPLEARN,EQ,      4.74,23-APR-2025,      2.01,08-DEC-2025
KEI,EQ,   4587.30,07-JAN-2026,   2424.00,07-APR-2025
KELLTONTEC,EQ,     33.53,23-JAN-2025,     16.58,13-JAN-2026
KERNEX,EQ,   1450.00,21-JAN-2025,    621.55,18-MAR-2025
KEYFINSERV,EQ,    479.00,15-APR-2025,    170.10,19-FEB-2025
KFINTECH,EQ,   1388.50,25-JUN-2025,    784.15,19-FEB-2025
KHADIM,EQ,    396.85,01-FEB-2025,    153.27,29-DEC-2025
KHAICHEM,EQ,    135.80,16-SEP-2025,     43.17,07-APR-2025
KHAITANLTD,EQ,    167.50,27-MAY-2025,     71.56,04-MAR-2025
KHANDSE,EQ,     32.50,21-JAN-2025,     18.11,12-JAN-2026
KICL,EQ,   6554.90,28-OCT-2025,   3470.00,04-MAR-2025
KILITCH,EQ,    500.00,15-JUL-2025,    294.07,07-APR-2025
KIMS,EQ,    798.40,24-JUL-2025,    474.05,03-MAR-2025
KINGFA,EQ,   4880.00,15-OCT-2025,   2550.00,09-MAY-2025
KIOCL,EQ,    634.55,06-OCT-2025,    209.84,07-APR-2025
KIRIINDUS,EQ,    779.00,01-JAN-2026,    474.05,12-JAN-2026
KIRLOSBROS,EQ,   2475.00,27-JUN-2025,   1422.35,04-MAR-2025
KIRLOSENG,EQ,   1329.00,22-DEC-2025,    544.40,28-FEB-2025
KIRLOSIND,EQ,   4726.00,21-JUL-2025,   2810.80,09-MAY-2025
KIRLPNU,EQ,   1550.00,16-JUL-2025,    953.00,28-FEB-2025
KITEX,EQ,    324.42,23-MAY-2025,    147.01,04-MAR-2025
KKCL,EQ,    595.00,23-SEP-2025,    410.60,13-NOV-2025
KMEW,EQ,   1959.30,22-DEC-2025,    632.03,07-APR-2025
KMSUGAR,EQ,     34.65,06-FEB-2025,     25.02,09-DEC-2025
KNAGRI,EQ,    298.00,15-JAN-2025,    172.60,22-APR-2025
KNRCON,EQ,    332.00,13-JAN-2025,    139.76,12-JAN-2026
KOHINOOR,EQ,     45.00,23-APR-2025,     24.30,12-JAN-2026
KOKUYOCMLN,EQ,    137.90,25-JUN-2025,     85.53,12-JAN-2026
KOLTEPATIL,EQ,    497.55,02-JUL-2025,    239.00,03-MAR-2025
KOPRAN,EQ,    214.75,21-JAN-2025,    123.11,24-NOV-2025
KOTAKBANK,EQ,    460.38,22-APR-2025,    344.75,13-JAN-2025
KOTARISUG,EQ,     46.50,21-JAN-2025,     26.00,09-DEC-2025
KOTHARIPET,EQ,    191.95,17-JUN-2025,    116.49,09-DEC-2025
KOTHARIPRO,EQ,    109.00,17-SEP-2025,     60.91,04-MAR-2025
KPEL,EQ,    583.70,11-JUN-2025,    314.30,12-JAN-2026
KPIGREEN,EQ,    563.00,16-JUL-2025,    313.40,29-JAN-2025
KPIL,EQ,   1335.60,06-NOV-2025,    786.30,07-APR-2025
KPITTECH,EQ,   1479.00,30-JAN-2025,   1020.60,07-APR-2025
KPRMILL,EQ,   1389.00,09-MAY-2025,    755.50,04-MAR-2025
KRBL,EQ,    495.00,22-AUG-2025,    241.25,03-MAR-2025
KREBSBIO,EQ,    113.50,09-JUN-2025,     60.35,12-JAN-2026
KRIDHANINF,EQ,      5.86,13-JAN-2025,      3.03,01-APR-2025
KRISHANA,EQ,    619.00,25-AUG-2025,    175.15,13-FEB-2025
KRISHIVAL,EQ,    483.81,23-OCT-2025,    200.95,25-APR-2025
KRISHNADEF,EQ,   1027.50,06-JUN-2025,    503.00,04-MAR-2025
KRITI,EQ,    177.51,31-JUL-2025,     73.00,09-DEC-2025
KRITIKA,EQ,     11.49,17-JAN-2025,      6.78,19-DEC-2025
KRITINUT,EQ,    135.85,20-JAN-2025,     63.55,18-DEC-2025
KRN,EQ,   1012.00,06-FEB-2025,    675.30,13-JAN-2025
KRONOX,EQ,    207.49,07-JUL-2025,    129.90,12-JAN-2026
KROSS,EQ,    237.60,18-SEP-2025,    150.06,07-APR-2025
KRSNAA,EQ,    922.00,13-JAN-2025,    625.75,30-MAY-2025
KRYSTAL,EQ,    735.00,20-JAN-2025,    415.60,18-FEB-2025
KSB,EQ,    912.00,26-AUG-2025,    582.25,17-FEB-2025
KSCL,EQ,   1602.00,16-APR-2025,    867.45,27-JAN-2025
KSHINTL,EQ,    403.70,06-JAN-2026,    330.40,13-JAN-2026
KSHITIJPOL,EQ,      4.49,16-JAN-2025,      1.99,18-DEC-2025
KSL,EQ,   1030.00,21-JAN-2025,    666.50,09-APR-2025
KSOLVES,EQ,    536.35,20-JAN-2025,    271.65,12-JAN-2026
KTKBANK,EQ,    220.40,27-NOV-2025,    162.20,04-MAR-2025
KUANTUM,EQ,    135.00,24-JUL-2025,     87.59,09-DEC-2025
LAGNAM,EQ,    138.10,17-APR-2025,     65.00,05-DEC-2025
LAL,EQ,     19.37,21-JAN-2025,      7.32,13-JAN-2026
LALPATHLAB,EQ,   1770.00,19-SEP-2025,   1146.78,03-MAR-2025
LAMBODHARA,EQ,    164.99,20-JAN-2025,     99.65,04-MAR-2025
LANDMARK,EQ,    662.80,18-SEP-2025,    329.80,07-APR-2025
LAOPALA,EQ,    311.95,15-JAN-2025,    187.37,07-APR-2025
LASA,EQ,     28.94,20-JAN-2025,      8.16,29-AUG-2025
LATENTVIEW,EQ,    517.50,08-DEC-2025,    341.20,07-APR-2025
LAURUSLABS,EQ,   1141.00,07-JAN-2026,    501.15,27-JAN-2025
LAXMICOT,EQ,     33.00,08-JUL-2025,     15.50,12-JAN-2026
LAXMIDENTL,EQ,    584.00,20-JAN-2025,    239.00,12-JAN-2026
LAXMIINDIA,EQ,    180.90,18-SEP-2025,    107.01,13-JAN-2026
LEMERITE,EQ,    537.85,12-DEC-2025,    275.00,13-JAN-2025
LEMONTREE,EQ,    180.68,08-SEP-2025,    117.51,03-MAR-2025
LENSKART,EQ,    495.00,22-DEC-2025,    356.10,10-NOV-2025
LEXUS,EQ,     45.50,29-JAN-2025,     25.06,09-JAN-2026
LFIC,EQ,    250.50,12-JUN-2025,    150.62,12-JAN-2026
LGBBROSLTD,EQ,   1975.00,25-NOV-2025,   1081.00,09-APR-2025
LGEINDIA,EQ,   1749.00,14-OCT-2025,   1373.00,12-JAN-2026
LGHL,EQ,    399.58,24-SEP-2025,    192.75,09-APR-2025
LIBAS,EQ,     16.29,14-JAN-2025,     10.25,11-DEC-2025
LIBERTSHOE,EQ,    482.00,21-JAN-2025,    239.50,13-JAN-2026
LICHSGFIN,EQ,    646.50,18-JUL-2025,    483.70,03-MAR-2025
LICI,EQ,    980.00,30-JUN-2025,    715.30,03-MAR-2025
LICMFGOLD,EQ,  12828.00,13-JAN-2026,   7066.15,14-JAN-2025
LICNETFGSC,EQ,     30.00,28-MAY-2025,     26.59,13-JAN-2025
LICNETFN50,EQ,    295.00,15-DEC-2025,    239.65,08-APR-2025
LICNETFSEN,EQ,    989.00,14-MAY-2025,    783.28,03-MAR-2025
LICNFNHGP,EQ,    298.00,24-JAN-2025,    242.47,07-APR-2025
LICNMID100,EQ,     67.50,01-SEP-2025,     46.03,03-MAR-2025
LIKHITHA,EQ,    352.70,16-JAN-2025,    166.96,12-JAN-2026
LINC,EQ,    160.74,26-MAY-2025,     95.11,07-APR-2025
LINCOLN,EQ,    818.00,13-JAN-2025,    464.40,15-DEC-2025
LINDEINDIA,EQ,   7870.00,28-MAY-2025,   5242.40,04-APR-2025
LIQGRWBEES,EQ,   1037.73,20-OCT-2025,   1001.14,25-JUL-2025
LIQUID,EQ,   1030.00,03-FEB-2025,    995.00,17-MAR-2025
LIQUID1,EQ,   1094.00,04-AUG-2025,   1006.15,07-APR-2025
LIQUIDADD,EQ,   1121.66,04-SEP-2025,   1051.62,13-JAN-2025
LIQUIDBEES,EQ,   1030.00,18-FEB-2025,    970.00,20-JUN-2025
LIQUIDBETF,EQ,   1207.50,04-JUN-2025,    989.99,11-MAR-2025
LIQUIDCASE,EQ,    113.08,05-AUG-2025,    102.00,25-AUG-2025
LIQUIDETF,EQ,   1000.01,13-JAN-2026,    980.55,07-APR-2025
LIQUIDIETF,EQ,   1029.99,27-MAY-2025,    969.99,11-DEC-2025
LIQUIDPLUS,EQ,   1240.88,29-MAY-2025,    994.83,04-APR-2025
LIQUIDSBI,EQ,   1029.99,16-JUL-2025,    999.00,21-OCT-2025
LIQUIDSHRI,EQ,   1095.15,15-APR-2025,   1032.85,13-JAN-2025
LLOYDSENGG,EQ,     84.27,10-JUL-2025,     44.54,07-APR-2025
LLOYDSENT,EQ,     88.44,04-JUL-2025,     34.20,17-MAR-2025
LLOYDSME,EQ,   1612.00,01-JUL-2025,    942.15,03-MAR-2025
LMW,EQ,  18250.00,14-MAY-2025,  13450.05,28-FEB-2025
LODHA,EQ,   1531.00,09-JUN-2025,   1035.15,17-MAR-2025
LOKESHMACH,EQ,    329.90,21-JAN-2025,    127.93,18-MAR-2025
LORDSCHLO,EQ,    241.99,23-JUL-2025,    122.60,17-MAR-2025
LOTUSDEV,EQ,    218.49,11-AUG-2025,    150.50,18-DEC-2025
LOTUSEYE,EQ,    139.20,03-SEP-2025,     54.99,03-MAR-2025
LOVABLE,EQ,    121.95,13-JAN-2025,     75.14,12-JAN-2026
LOWVOL,EQ,    219.10,07-JAN-2026,    179.33,04-MAR-2025
LOWVOL1,EQ,     22.90,01-DEC-2025,     18.16,05-MAR-2025
LOWVOLIETF,EQ,     24.01,06-JAN-2026,     19.03,07-APR-2025
LOYALTEX,EQ,    379.50,01-AUG-2025,    191.00,09-JAN-2026
LPDC,EQ,     10.16,12-JUN-2025,      6.10,24-NOV-2025
LT,EQ,   4195.00,05-JAN-2026,   2965.30,07-APR-2025
LTF,EQ,    329.45,06-JAN-2026,    129.20,13-JAN-2025
LTFOODS,EQ,    518.55,17-JUL-2025,    288.25,07-APR-2025
LTGILTBEES,EQ,     30.13,08-DEC-2025,     26.65,31-JAN-2025
LTGILTCASE,EQ,     30.72,08-DEC-2025,     28.71,28-OCT-2025
LTIM,EQ,   6380.00,05-DEC-2025,   3802.00,07-APR-2025
LTTS,EQ,   5645.00,06-FEB-2025,   3951.30,29-SEP-2025
LUMAXIND,EQ,   5878.00,05-JAN-2026,   1960.00,30-JAN-2025
LUMAXTECH,EQ,   1703.10,05-JAN-2026,    449.00,07-APR-2025
LUPIN,EQ,   2226.30,07-JAN-2026,   1795.20,07-APR-2025
LUXIND,EQ,   1839.95,20-JAN-2025,    962.10,13-JAN-2026
LXCHEM,EQ,    241.00,15-SEP-2025,    147.12,12-JAN-2026
LYKALABS,EQ,    164.00,20-JAN-2025,     72.20,09-DEC-2025
LYPSAGEMS,EQ,     10.93,03-JUN-2025,      4.57,22-DEC-2025
M&M,EQ,   3839.90,05-JAN-2026,   2425.00,07-APR-2025
M&MFIN,EQ,    412.20,23-DEC-2025,    231.02,07-APR-2025
MACPOWER,EQ,   1454.85,15-JAN-2025,    601.20,18-MAR-2025
MADHAV,EQ,     54.45,21-JAN-2025,     37.62,17-MAR-2025
MADHUCON,EQ,      9.58,13-JAN-2025,      5.64,28-MAR-2025
MADRASFERT,EQ,    107.06,03-JUN-2025,     66.50,03-MAR-2025
MAFANG,EQ,    178.78,31-OCT-2025,    100.00,07-APR-2025
MAGADSUGAR,EQ,    821.00,13-MAY-2025,    440.05,03-MAR-2025
MAGNUM,EQ,     41.40,13-JAN-2025,     19.75,20-NOV-2025
MAHABANK,EQ,     65.97,05-JAN-2026,     42.00,07-APR-2025
MAHAPEXLTD,EQ,    148.77,13-JAN-2025,     69.05,09-DEC-2025
MAHEPC,EQ,    185.12,20-AUG-2025,     96.50,13-JAN-2025
MAHESHWARI,EQ,     66.48,21-JAN-2025,     40.85,04-DEC-2025
MAHKTECH,EQ,     35.59,06-OCT-2025,     16.91,13-JAN-2025
MAHLIFE,EQ,    427.05,01-DEC-2025,    255.69,07-APR-2025
MAHLOG,EQ,    381.82,18-JUL-2025,    216.55,04-MAR-2025
MAHSCOOTER,EQ,  18538.00,15-SEP-2025,   8822.00,05-MAR-2025
MAHSEAMLES,EQ,    773.80,27-JUN-2025,    517.15,12-JAN-2026
MAITHANALL,EQ,   1264.00,30-JUN-2025,    835.25,07-APR-2025
MAKEINDIA,EQ,    160.24,21-NOV-2025,    119.50,07-APR-2025
MALLCOM,EQ,   1520.00,21-OCT-2025,   1050.00,04-MAR-2025
MALUPAPER,EQ,     50.68,30-APR-2025,     31.21,03-MAR-2025
MAMATA,EQ,    552.95,16-JAN-2025,    311.55,07-APR-2025
MANAKALUCO,EQ,     48.63,13-JAN-2026,     17.81,28-MAR-2025
MANAKCOAT,EQ,    182.82,27-OCT-2025,     72.20,17-MAR-2025
MANAKSIA,EQ,     86.47,21-JAN-2025,     54.52,07-APR-2025
MANAKSTEEL,EQ,     77.78,23-DEC-2025,     43.05,27-MAR-2025
MANALIPETC,EQ,     81.10,18-JUL-2025,     49.93,09-MAY-2025
MANAPPURAM,EQ,    321.60,07-JAN-2026,    168.83,14-FEB-2025
MANBA,EQ,    165.70,21-JAN-2025,    119.00,03-MAR-2025
MANCREDIT,EQ,    215.75,18-JUN-2025,    145.00,07-APR-2025
MANGLMCEM,EQ,    980.00,14-JAN-2025,    665.00,07-APR-2025
MANINDS,EQ,    491.00,26-NOV-2025,    201.55,03-MAR-2025
MANINFRA,EQ,    238.88,17-JAN-2025,    115.80,12-JAN-2026
MANKIND,EQ,   2754.70,20-JAN-2025,   2090.00,17-DEC-2025
MANORAMA,EQ,   1760.00,28-JUL-2025,    740.50,04-MAR-2025
MANORG,EQ,    637.85,20-AUG-2025,    340.10,18-FEB-2025
MANUFGBEES,EQ,    160.69,15-DEC-2025,    142.50,29-AUG-2025
MANUGRAPH,EQ,     25.30,02-JUN-2025,     14.17,04-MAR-2025
MANYAVAR,EQ,   1220.95,15-JAN-2025,    533.20,12-JAN-2026
MAPMYINDIA,EQ,   2166.70,16-MAY-2025,   1540.00,17-MAR-2025
MARALOVER,EQ,     90.60,21-JAN-2025,     39.55,05-JAN-2026
MARATHON,EQ,    769.45,17-JUL-2025,    352.05,11-MAR-2025
MARICO,EQ,    780.00,06-JAN-2026,    577.85,04-MAR-2025
MARINE,EQ,    258.00,04-NOV-2025,    138.90,04-MAR-2025
MARKOLINES,EQ,    188.00,14-OCT-2025,    137.20,09-JAN-2026
MARKSANS,EQ,    276.40,10-FEB-2025,    162.00,07-OCT-2025
MARUTI,EQ,  17370.00,05-JAN-2026,  11059.45,07-APR-2025
MASFIN,EQ,    350.45,16-JUL-2025,    220.06,04-MAR-2025
MASPTOP50,EQ,     72.48,30-DEC-2025,     40.86,07-APR-2025
MASTEK,EQ,   2947.15,13-JAN-2025,   1887.00,07-APR-2025
MASTERTR,EQ,    174.40,28-MAY-2025,    100.50,18-NOV-2025
MATRIMONY,EQ,    700.15,13-JAN-2025,    475.00,05-DEC-2025
MAWANASUG,EQ,    111.50,11-JUN-2025,     78.32,08-DEC-2025
MAXESTATES,EQ,    595.00,20-JAN-2025,    341.10,17-MAR-2025
MAXHEALTH,EQ,   1314.30,04-JUL-2025,    940.05,04-MAR-2025
MAXIND,EQ,    253.68,21-JAN-2025,    159.43,17-MAR-2025
MAYURUNIQ,EQ,    629.90,22-JUL-2025,    441.00,09-APR-2025
MAZDA,EQ,    428.88,16-JAN-2025,    200.00,12-JAN-2026
MAZDOCK,EQ,   3775.00,29-MAY-2025,   1918.05,19-FEB-2025
MBAPL,EQ,    469.70,21-OCT-2025,    240.00,07-APR-2025
MBEL,EQ,    535.90,10-NOV-2025,    340.00,12-JAN-2026
MBLINFRA,EQ,     65.01,21-JAN-2025,     26.36,08-JAN-2026
MCLEODRUSS,EQ,     68.47,27-OCT-2025,     27.60,05-MAR-2025
MCLOUD,EQ,    105.42,17-JUL-2025,     23.02,12-JAN-2026
MCX,EQ,   2338.00,08-JAN-2026,    881.63,11-MAR-2025
MEDANTA,EQ,   1456.50,08-AUG-2025,    996.45,20-JAN-2025
MEDIASSIST,EQ,    629.60,15-JAN-2025,    415.25,07-APR-2025
MEDICAMEQ,EQ,    560.70,21-FEB-2025,    292.95,30-SEP-2025
MEDICO,EQ,     79.83,06-FEB-2025,     37.18,01-AUG-2025
MEDPLUS,EQ,   1045.30,28-MAY-2025,    642.00,27-JAN-2025
MEESHO,EQ,    254.40,18-DEC-2025,    153.89,12-DEC-2025
MEIL,EQ,    573.70,04-SEP-2025,    345.30,12-JAN-2026
MENONBE,EQ,    145.90,30-JUL-2025,     86.00,07-APR-2025
METAL,EQ,     12.69,29-DEC-2025,      7.73,07-APR-2025
METALIETF,EQ,     11.96,06-JAN-2026,      7.35,07-APR-2025
METROBRAND,EQ,   1345.00,03-FEB-2025,    990.05,27-MAR-2025
METROPOLIS,EQ,   2263.00,03-SEP-2025,   1315.00,07-APR-2025
MFML,EQ,     47.00,15-JAN-2025,     23.00,12-JAN-2026
MFSL,EQ,   1752.20,07-JAN-2026,    950.00,17-MAR-2025
MGEL,EQ,     18.40,26-SEP-2025,     11.62,18-FEB-2025
MGL,EQ,   1586.90,04-JUL-2025,   1040.20,09-JAN-2026
MHLXMIRU,EQ,    270.68,10-JUN-2025,    193.63,13-JAN-2026
MHRIL,EQ,    382.00,24-JUL-2025,    259.00,07-APR-2025
MICEL,EQ,     84.00,01-FEB-2025,     38.73,13-JAN-2026
MID150,EQ,     25.49,03-JUN-2025,     17.98,07-APR-2025
MID150BEES,EQ,    239.29,06-JAN-2026,    179.00,03-MAR-2025
MID150CASE,EQ,     12.00,11-JUN-2025,      7.66,07-APR-2025
MIDCAP,EQ,    183.48,27-NOV-2025,    134.98,03-MAR-2025
MIDCAPADD,EQ,     25.50,31-DEC-2025,     21.69,12-JAN-2026
MIDCAPBETA,EQ,    235.48,01-OCT-2025,    174.82,03-MAR-2025
MIDCAPETF,EQ,     23.61,08-JAN-2026,     16.00,07-APR-2025
MIDCAPIETF,EQ,     24.00,06-NOV-2025,     17.80,07-APR-2025
MIDHANI,EQ,    469.00,24-JUN-2025,    226.93,03-MAR-2025
MIDQ50ADD,EQ,    264.64,17-JUL-2025,    191.97,07-MAY-2025
MIDSELIETF,EQ,     20.00,11-NOV-2025,     13.86,07-APR-2025
MIDSMALL,EQ,     52.62,02-JUL-2025,     40.00,07-APR-2025
MIDWESTLTD,EQ,   1859.90,08-JAN-2026,   1048.50,28-OCT-2025
MINDACORP,EQ,    619.95,13-NOV-2025,    445.05,11-AUG-2025
MINDTECK,EQ,    307.68,20-OCT-2025,    145.00,07-APR-2025
MIRCELECTR,EQ,     36.00,07-JAN-2026,     10.24,01-APR-2025
MIRZAINT,EQ,     44.64,04-FEB-2025,     25.03,07-APR-2025
MITCON,EQ,    113.98,17-JAN-2025,     60.41,07-APR-2025
MITTAL,EQ,      2.50,05-FEB-2025,      1.00,09-JAN-2026
MKPL,EQ,      9.78,17-JUN-2025,      5.40,18-MAR-2025
MMFL,EQ,    472.00,17-JAN-2025,    288.10,21-OCT-2025
MMP,EQ,    333.95,13-JAN-2025,    218.00,11-MAR-2025
MMTC,EQ,     88.19,30-MAY-2025,     44.50,07-APR-2025
MNC,EQ,     32.40,09-JAN-2026,     24.52,07-APR-2025
MOALPHA50,EQ,     54.38,05-AUG-2025,     46.05,10-JUL-2025
MOBIKWIK,EQ,    551.35,13-JAN-2025,    219.20,29-AUG-2025
MOCAPITAL,EQ,     51.13,03-JUN-2025,     29.20,13-MAR-2025
MODEFENCE,EQ,    102.00,24-JUN-2025,     55.21,03-MAR-2025
MODINATUR,EQ,    409.95,15-DEC-2025,    322.95,09-JAN-2026
MODIRUBBER,EQ,    167.50,26-DEC-2025,     90.00,07-APR-2025
MODIS,EQ,    409.00,14-NOV-2025,    304.50,08-DEC-2025
MODISONLTD,EQ,    197.45,21-JUL-2025,    112.00,07-APR-2025
MODTHREAD,EQ,     62.00,22-AUG-2025,     31.35,11-APR-2025
MOENERGY,EQ,     37.88,23-OCT-2025,     33.50,31-DEC-2025
MOGOLD,EQ,    139.80,13-JAN-2026,     96.30,21-AUG-2025
MOGSEC,EQ,     65.80,02-JUL-2025,     57.00,16-JAN-2025
MOHEALTH,EQ,     47.57,31-JUL-2025,     37.93,03-MAR-2025
MOHITIND,EQ,     40.19,14-AUG-2025,     23.90,19-FEB-2025
MOIL,EQ,    405.60,10-JUN-2025,    274.05,07-APR-2025
MOINFRA,EQ,     63.80,30-OCT-2025,     56.28,29-AUG-2025
MOIPO,EQ,     53.00,21-NOV-2025,     43.67,12-JAN-2026
MOKSH,EQ,     19.09,15-JAN-2025,     11.56,21-NOV-2025
MOL,EQ,    106.30,30-JUL-2025,     56.11,07-APR-2025
MOLDTECH,EQ,    221.00,16-OCT-2025,    109.95,17-MAR-2025
MOLDTKPAC,EQ,    892.90,30-JUL-2025,    410.00,07-APR-2025
MOLOWVOL,EQ,     39.97,09-JAN-2026,     33.05,07-APR-2025
MOM100,EQ,     66.59,05-DEC-2025,     50.30,03-MAR-2025
MOM30IETF,EQ,     33.61,26-JUN-2025,     25.00,07-APR-2025
MOM50,EQ,    279.33,01-JAN-2026,    218.00,07-APR-2025
MOMENTUM,EQ,     33.15,16-JUN-2025,     25.75,07-APR-2025
MOMENTUM30,EQ,     37.38,17-OCT-2025,     30.23,12-JAN-2026
MOMENTUM50,EQ,     56.90,01-JUL-2025,     42.40,17-MAR-2025
MOMGF,EQ,    182.16,22-SEP-2025,    139.07,05-AUG-2025
MOMIDMTM,EQ,     66.73,21-NOV-2025,     59.48,01-SEP-2025
MOMNC,EQ,     31.65,05-JAN-2026,     29.32,09-DEC-2025
MOMOMENTUM,EQ,     66.37,02-JUL-2025,     51.21,07-APR-2025
MON100,EQ,    258.80,08-OCT-2025,    159.30,07-APR-2025
MON50EQUAL,EQ,     34.85,05-JAN-2026,     29.78,09-MAY-2025
MONARCH,EQ,    483.90,20-JAN-2025,    293.50,12-JAN-2026
MONEXT50,EQ,     72.30,23-OCT-2025,     63.54,14-MAY-2025
MONEYBOXX,EQ,     91.50,20-OCT-2025,     53.90,07-JAN-2026
MONIFTY100,EQ,     27.97,28-OCT-2025,     25.85,11-NOV-2025
MONIFTY500,EQ,     24.71,01-SEP-2025,     19.50,07-APR-2025
MONQ50,EQ,    104.31,08-OCT-2025,     61.31,07-APR-2025
MONTECARLO,EQ,    860.95,20-NOV-2025,    518.05,01-APR-2025
MOPSE,EQ,    108.00,06-OCT-2025,     92.55,29-AUG-2025
MOQUALITY,EQ,    202.28,22-DEC-2025,    162.15,07-APR-2025
MOREALTY,EQ,    107.02,09-JUN-2025,     77.00,07-APR-2025
MOREPENLAB,EQ,     71.32,21-JAN-2025,     37.81,12-JAN-2026
MOSCHIP,EQ,    288.45,08-OCT-2025,    129.98,07-APR-2025
MOSERVICE,EQ,     35.37,01-DEC-2025,     33.09,12-JAN-2026
MOSILVER,EQ,    258.54,13-JAN-2026,    112.32,20-AUG-2025
MOSMALL250,EQ,     18.25,17-JUL-2025,     13.22,07-APR-2025
MOTHERSON,EQ,    124.71,02-JAN-2026,     71.50,07-APR-2025
MOTILALOFS,EQ,   1097.10,28-OCT-2025,    513.00,07-APR-2025
MOTISONS,EQ,     26.69,13-JAN-2025,     13.00,12-JAN-2026
MOTOGENFIN,EQ,     33.70,07-FEB-2025,     22.01,06-JAN-2026
MOTOUR,EQ,     97.20,17-JUL-2025,     79.95,12-JAN-2026
MOVALUE,EQ,    120.58,05-JAN-2026,     85.91,04-MAR-2025
MPHASIS,EQ,   3078.40,24-JAN-2025,   2044.55,07-APR-2025
MPSLTD,EQ,   3079.00,24-MAR-2025,   1754.20,13-JAN-2025
MRF,EQ, 163600.00,24-OCT-2025, 102124.05,05-MAR-2025
MRPL,EQ,    185.00,17-NOV-2025,     98.92,03-MAR-2025
MSCIADD,EQ,     33.82,01-DEC-2025,     30.06,12-JAN-2026
MSCIINDIA,EQ,     32.14,04-NOV-2025,     25.60,07-APR-2025
MSPL,EQ,     41.00,16-SEP-2025,     21.60,04-MAR-2025
MSTCLTD,EQ,    643.35,21-JAN-2025,    411.10,03-MAR-2025
MSUMI,EQ,     53.59,06-JAN-2026,     30.72,28-FEB-2025
MTARTECH,EQ,   2742.00,09-JAN-2026,   1155.60,07-APR-2025
MTNL,EQ,     58.20,25-JUN-2025,     33.12,12-JAN-2026
MUFIN,EQ,    126.34,04-NOV-2025,     63.11,07-APR-2025
MUFTI,EQ,    189.00,02-JUN-2025,     91.32,09-DEC-2025
MUKANDLTD,EQ,    162.00,24-JUL-2025,     84.40,07-APR-2025
MUKKA,EQ,     41.00,01-FEB-2025,     22.02,12-JAN-2026
MUKTAARTS,EQ,     93.98,13-JAN-2025,     57.10,22-DEC-2025
MULTICAP,EQ,     17.03,29-OCT-2025,     13.43,03-MAR-2025
MUNJALAU,EQ,    114.55,30-SEP-2025,     60.52,07-APR-2025
MUNJALSHOW,EQ,    164.00,20-JAN-2025,    104.20,07-APR-2025
MURUDCERA,EQ,     49.72,13-JAN-2025,     29.92,07-APR-2025
MUTHOOTCAP,EQ,    366.30,16-JUL-2025,    234.01,07-APR-2025
MUTHOOTFIN,EQ,   3995.00,06-JAN-2026,   1965.00,11-APR-2025
MUTHOOTMF,EQ,    199.39,27-NOV-2025,    119.25,18-MAR-2025
MVGJL,EQ,    298.20,16-JAN-2025,    173.00,12-JAN-2026
MWL,EQ,    286.50,26-DEC-2025,    132.00,28-FEB-2025
NACLIND,EQ,    311.42,01-AUG-2025,     49.32,28-FEB-2025
NAGAFERT,EQ,      9.42,21-JAN-2025,      4.04,08-DEC-2025
NAGREEKEXP,EQ,     43.50,20-JAN-2025,     22.50,01-APR-2025
NAHARCAP,EQ,    376.65,10-JUN-2025,    215.00,07-APR-2025
NAHARINDUS,EQ,    150.00,16-JUN-2025,     88.80,01-APR-2025
NAHARPOLY,EQ,    389.95,10-JUN-2025,    176.42,03-MAR-2025
NAHARSPING,EQ,    309.00,29-MAY-2025,    178.82,12-JAN-2026
NAM-INDIA,EQ,    987.35,23-OCT-2025,    498.05,07-APR-2025
NARMADA,EQ,     28.25,08-OCT-2025,     14.82,30-APR-2025
